PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
P09300,Chrompet,1092,26-01-2007,80,1.0,1.0,3,AdjLand,Yes,05-02-1967,Commercial,NoSewr ,Paved,RL,3.2,4.6,2.3,3.49,381035,217734,13608400
P09438,Adyar,1261,07-12-2006,144,2.0,2.0,4,AdjLand,Yes,17-12-1967,Others,NoSewr ,Paved,C,4.7,4.3,2.3,3.42,337865,57920,9653285
P07542,KK Nagar,2454,10-10-2008,184,4.0,2.0,6,AbNormal,Yes,15-10-1988,Commercial,NoSeWa,Gravel,RL,3.8,2.7,2.8,3.07,852466,475795,19824800
P09517,Velachery,1794,29-10-2006,158,2.0,1.0,4,AdjLand,No,05-11-1977,Others,ELO,Gravel,RH,3.8,4.4,2.1,3.56,314564,167768,10485480
P09395,Chrompet,1215,23-12-2006,177,2.0,1.0,4,AbNormal,Yes,25-12-1996,Others,NoSeWa,Gravel,RH,3.0,4.1,4.7,3.95,268551,64452,10742050
P05210,T Nagar,1808,10-04-2010,123,2.0,1.0,5,AdjLand,No,15-04-1990,Commercial,NoSewr ,No Access,RM,2.1,3.6,3.3,3.015,758028,286822,20487250
P02156,Karapakkam,565,27-11-2011,51,1.0,1.0,2,Family,Yes,02-12-1991,Others,NoSewr ,No Access,I,2.9,2.6,3.7,3.13,169413,53244,4840375
P01189,Chrompet,1035,06-11-2012,90,1.0,,3,Partial,No,14-11-1981,Others,NoSeWa,No Access,RM,2.3,3.5,3.2,3.05,223403,24823,8274200
P07748,Anna Nagar,1538,13-08-2008,48,1.0,1.0,4,AbNormal,No,24-08-1966,Others,AllPub,Paved,RM,3.7,2.6,4.3,3.665,400145,225082,12504530
P09321,Velachery,1505,17-01-2007,96,2.0,1.0,4,Partial,Yes,19-01-1997,Commercial,ELO,No Access,I,3.1,4.6,3.2,3.81,445275,98950,12368750
P00705,Anna Nagar,1529,03-10-2013,144,1.0,1.0,4,AdjLand,No,09-10-1989,House,NoSeWa,No Access,RL,4.5,2.4,2.1,3.015,320068,96020,10668930
P09492,T Nagar,1538,12-11-2006,133,1.0,1.0,4,AbNormal,No,16-11-1988,Commercial,NoSeWa,No Access,RM,2.5,2.2,2.3,2.335,614614,122923,17560410
P04868,Chrompet,1207,15-06-2010,56,2.0,1.0,4,AbNormal,No,23-06-1977,Others,AllPub,Paved,RH,2.5,2.2,4.6,3.01,241092,116081,8929340
P08816,T Nagar,1640,09-08-2007,26,1.0,1.0,4,Partial,No,11-08-1998,House,NoSewr ,No Access,RH,3.6,3.3,3.8,3.615,413713,82743,10342830
P00626,Anna Nagar,1537,23-11-2013,37,1.0,1.0,4,Normal Sale,No,28-11-1994,Commercial,NoSewr ,Paved,RM,3.6,4.2,3.4,3.67,476629,293310,18331880
P08784,Velachery,1746,19-08-2007,162,2.0,1.0,4,Normal Sale,Yes,31-08-1959,Commercial,AllPub,No Access,RL,5.0,4.6,4.0,4.52,566852,208840,14917160
P00400,Chrompet,795,14-05-2014,16,1.0,1.0,2,Family,Yes,18-05-1997,Commercial,NoSewr ,Gravel,RM,2.2,2.8,4.0,2.98,406341,209327,12313350
P01265,T Nagar,1863,17-09-2012,188,2.0,1.0,5,Family,No,25-09-1980,Others,NoSeWa,Gravel,RL,4.3,4.9,2.5,3.64,459107,250422,13912330
P01692,Karapakkam,790,25-02-2012,119,1.0,1.0,2,AdjLand,No,01-03-1994,Commercial,AllPub,Paved,A,4.9,2.6,2.0,3.05,231895,85435,6102500
P08874,Velachery,1972,15-07-2007,141,3.0,2.0,5,Family,No,19-07-1989,House,AllPub,Gravel,RM,4.0,2.0,4.3,3.19,459010,91802,11475260
P06711,Adyar,779,18-06-2009,98,1.0,1.0,2,AdjLand,No,27-06-1972,Others,AllPub,Gravel,A,2.2,2.5,2.3,2.31,208990,18440,6146755
P06439,Chrompet,1027,19-08-2009,83,1.0,1.0,3,AbNormal,No,27-08-1979,House,NoSeWa,Paved,RL,2.5,2.8,2.9,2.74,220195,133690,7864100
P09230,Chrompet,1212,18-02-2007,40,2.0,1.0,4,AbNormal,Yes,21-02-1996,Commercial,AllPub,No Access,RL,2.7,3.8,2.0,2.93,385410,57098,14274450
P09610,Velachery,1902,14-07-2006,77,3.0,2.0,5,AdjLand,Yes,24-07-1964,Commercial,NoSewr ,Paved,RL,4.2,2.4,2.8,2.97,569790,217861,16758540
P02716,Karapakkam,627,12-08-2011,49,1.0,1.0,2,Family,No,19-08-1983,House,NoSewr ,Gravel,RM,4.3,2.8,2.5,3.13,223975,92225,6587500
P05779,KK Nagar,2318,24-12-2009,17,4.0,2.0,6,Ab Normal,Yes,28-12-1995,Commercial,NoSeWa,Paved,RL,3.1,3.3,3.2,3.2,616773,149521,18690080
P07228,Velachery,1568,14-01-2009,109,2.0,1.0,4,Family,No,22-01-1979,Others,NoSeWa,No Access,A,3.4,2.3,4.1,3.12,235388,114513,6361850
P08127,Chrompet,1267,15-04-2008,5,2.0,1.0,4,Partial,Yes,21-04-1984,House,NoSewr ,No Access,RL,3.7,4.2,4.2,4.05,234915,65776,9396600
P00450,T Nagar,1556,05-04-2014,188,1.0,1.0,4,Normal Sale,Yes,11-04-1988,House,NoSeWa,No Access,RM,5.0,4.5,2.6,3.795,415316,232088,12215170
P08884,Velachery,1668,08-07-2007,192,2.0,1.0,4,AbNormal,Yes,18-07-1964,House,NoSeWa,Paved,RH,2.7,2.0,3.8,2.72,338569,100656,9150510
P03899,Chrompet,765,18-12-2010,195,1.0,1.0,2,Family,Yes,28-12-1970,House,ELO,Paved,RH,3.8,2.8,2.7,3.07,178376,41164,6860600
P04370,Karapakkam,1548,14-09-2010,165,2.0,2.0,4,Family,Yes,16-09-2001,House,NoSeWa,Gravel,I,4.3,3.3,3.8,3.8,403436,154508,8583750
P02709,Karapakkam,1142,13-08-2011,90,1.0,1.0,3,AbNormal,Yes,19-08-1984,House,NoSeWa,No Access,C,2.3,5.0,4.8,4.11,230297,49349,5483250
P02789,Karapakkam,1273,26-07-2011,36,1.0,1.0,3,Family,No,02-08-1983,Commercial,AllPub,Paved,RM,4.4,2.0,2.3,2.84,485144,88208,11026000
P04994,T Nagar,1590,21-05-2010,39,1.0,1.0,4,AbNormal,Yes,30-05-1975,Commercial,AllPub,Gravel,RM,4.6,4.2,2.3,3.465,765428,161143,20142850
P06321,Adyar,837,14-09-2009,151,1.0,1.0,3,AbNormal,Yes,23-09-1972,Commercial,AllPub,No Access,RH,2.1,4.4,3.1,3.06,345787,43223,10805855
P00816,Anna Nagar,1811,06-07-2013,143,2.0,1.0,5,Family,Yes,13-07-1986,House,NoSeWa,Gravel,RL,3.8,2.0,3.5,3.23,432321,216161,13510040
P09708,Velachery,1831,13-01-2006,64,3.0,2.0,5,Partial,Yes,20-01-1979,House,ELO,Gravel,RL,4.4,2.4,3.3,3.17,423120,119342,10849240
P03693,Adyar,693,30-01-2011,80,1.0,1.0,2,AdjLand,Yes,07-02-1977,House,ELO,Gravel,C,3.0,3.3,4.6,3.86,268301,75675,6879510
P02056,Chrompet,707,18-12-2011,108,1.0,1.0,2,Normal Sale,No,25-12-1980,Others,ELO,Paved,RM,3.2,3.2,3.8,3.38,197154,53080,7582840
P03608,Chrompet,1231,17-02-2011,120,2.0,1.0,4,Partial,No,22-02-1989,Others,AllPub,Gravel,RH,5.0,3.7,3.3,3.97,239824,163080,9592970
P01780,Karapakkam,1381,09-02-2012,48,2.0,2.0,4,AdjLand,No,17-02-1979,Commercial,NoSeWa,No Access,RH,5.0,5.0,4.2,4.68,333523,161708,10106750
P06946,Chrompet,1057,12-04-2009,173,1.0,1.0,3,Family,Yes,20-04-1976,House,NoSewr ,Gravel,RM,3.0,4.4,4.1,3.89,264861,152804,10186950
P03043,Velachery,1732,07-06-2011,188,2.0,1.0,4,AdjLand,No,08-06-2005,Others,ELO,No Access,I,4.5,2.6,2.1,2.93,276311,80219,8913270
P01684,Velachery,1926,26-02-2012,3,3.0,2.0,5,AdjLand,No,11-03-1957,House,NoSeWa,Paved,RM,4.1,2.7,2.5,2.99,413480,165392,10337000
P01108,Chrompet,1028,20-12-2012,158,1.0,1.0,3,Normal Sale,No,26-12-1990,Others,NoSewr ,Paved,RM,4.6,2.0,4.1,3.41,264036,28290,9429860
P00301,Chrompet,1286,16-07-2014,5,2.0,1.0,4,AdjLand,No,22-07-1991,House,NoSeWa,Paved,RL,4.1,4.6,4.9,4.54,278204,134306,9593250
P06798,Chrompet,1038,20-05-2009,51,1.0,1.0,3,AbNormal,Yes,24-05-1995,Others,AllPub,No Access,RM,3.8,3.5,3.2,3.5,252914,151748,10116560
P07678,KK Nagar,1337,05-09-2008,95,2.0,1.0,4,Partial,No,09-09-1993,Others,NoSewr ,Gravel,RM,4.3,4.9,3.0,3.96,450176,244661,9786440
P03389,Anna Nagar,1857,04-04-2011,188,2.0,1.0,5,AdjLand,Yes,11-04-1982,Others,AllPub,Paved,RM,3.1,3.4,3.6,3.375,535165,78701,15740140
P00714,T Nagar,1921,22-09-2013,188,2.0,1.0,5,Family,Yes,26-09-1998,Commercial,NoSeWa,Gravel,RM,4.8,2.7,3.7,3.78,828486,138081,23013500
P09010,Chrompet,1182,16-05-2007,188,1.0,1.0,3,Normal Sale,No,23-05-1979,Commercial,NoSewr ,Paved,RM,4.9,3.5,2.6,3.65,442726,55341,13835200
P02365,Chrompet,1045,17-10-2011,90,1.0,1.0,3,Family,No,19-10-2000,Commercial,NoSewr ,Gravel,RM,3.4,4.5,3.8,3.96,432667,108167,13520850
P06065,Karapakkam,1117,29-10-2009,89,1.0,1.0,3,Partial,No,09-11-1966,Commercial,ELO,Paved,RM,2.0,2.0,3.5,2.6,294508,104503,9500250
P01061,Anna Nagar,1520,18-01-2013,166,1.0,1.0,4,Partial,No,28-01-1976,Commercial,AllPub,No Access,RH,2.3,2.9,5.0,3.53,504129,173294,15754040
P08039,Adyar,903,14-05-2008,108,1.0,1.0,3,AbNormal,Yes,17-05-1998,House,NoSewr ,Paved,C,4.8,4.4,4.0,4.32,296843,68502,7611350
P02523,Karapakkam,1257,17-09-2011,133,1.0,1.0,3,AbNormal,Yes,25-09-1977,House,ELO,No Access,RH,2.4,4.0,2.4,2.88,326340,126540,6660000
P09528,Velachery,1796,24-10-2006,176,2.0,1.0,4,AdjLand,Yes,05-11-1956,House,ELO,No Access,RH,4.8,2.1,3.8,3.29,318687,118370,9105350
P07775,KK Nagar,1494,07-08-2008,169,2.0,1.0,4,AbNormal,No,15-08-1979,Commercial,AllPub,Gravel,RL,3.4,4.5,2.6,3.41,493283,199980,13331980
P07127,T Nagar,1810,13-02-2009,128,2.0,1.0,5,Normal Sale,No,15-02-2002,Commercial,NoSeWa,No Access,RM,4.7,4.6,4.5,4.585,715452,347505,20441490
P07688,KK Nagar,1665,02-09-2008,154,2.0,1.0,4,AbNormal,Yes,06-09-1994,Others,NoSeWa,Gravel,RM,5.0,3.1,4.4,4.19,361637,192873,12054580
P06295,KK Nagar,2100,19-09-2009,125,3.0,2.0,5,Family,No,26-09-1980,Commercial,NoSeWa,Gravel,RM,4.1,3.5,3.5,3.68,735368,290727,17101580
P02556,KK Nagar,2015,12-09-2011,142,3.0,2.0,5,Partial,No,14-09-2002,Commercial,NoSeWa,Gravel,RH,4.8,2.8,4.4,4.04,705023,125337,15667180
P07119,Velachery,1722,16-02-2009,112,2.0,1.0,4,AbNormal,Yes,21-02-1992,Others,NoSewr ,No Access,RL,3.7,4.7,2.1,3.67,332597,171663,10728940
P04652,Velachery,1598,25-07-2010,7,2.0,1.0,4,AbNormal,No,06-08-1961,Commercial,ELO,Gravel,RH,3.1,2.1,4.1,2.95,405712,183225,13087480
P04769,Karapakkam,1575,02-07-2010,4,2.0,2.0,4,Family,Yes,04-07-2001,House,NoSeWa,Paved,RM,3.6,3.1,4.3,3.73,455136,227568,9894250
P07142,Chrompet,1192,09-02-2009,23,1.0,1.0,3,Normal Sale,No,17-02-1978,Others,ELO,No Access,RH,2.5,3.7,5.0,3.73,248226,136124,8007290
P08250,Chrompet,1264,09-03-2008,44,2.0,1.0,4,AdjLand,Yes,11-03-2001,House,NoSeWa,No Access,RH,2.6,3.5,3.4,3.2,302485,160695,9452650
P01568,Karapakkam,1069,16-03-2012,177,1.0,1.0,3,AbNormal,No,27-03-1971,Others,AllPub,No Access,C,2.1,4.5,4.7,3.86,205090,60595,4661125
P01634,Karapakkam,1119,05-03-2012,59,1.0,1.0,3,Family,Yes,09-03-1998,Others,NoSewr ,Gravel,A,3.1,2.2,2.7,2.67,320785,111293,6546625
P04618,Adyar,789,30-07-2010,197,1.0,1.0,2,AdjLand,Yes,05-08-1985,Commercial,ELO,No Access,RH,2.3,4.5,2.8,2.99,412806,74093,10584775
P01157,Chrompet,1066,24-11-2012,107,1.0,1.0,3,Partial,Yes,02-12-1982,House,AllPub,Gravel,RL,4.9,3.0,2.3,3.36,248880,143585,9572300
P04486,KK Nagar,1734,22-08-2010,61,2.0,1.0,4,Normal Sale,Yes,28-08-1986,Commercial,NoSeWa,Paved,RM,4.1,3.7,4.1,3.98,644638,330180,15722880
P02717,Anna Nagar,1691,12-08-2011,94,1.0,1.0,4,AdjLand,Yes,13-08-2005,House,AllPub,Gravel,RH,2.2,3.5,4.5,3.445,484462,67286,13457270
P06391,Velachery,1556,29-08-2009,105,2.0,1.0,4,Partial,No,03-09-1989,Others,NoSeWa,Paved,RL,4.6,2.4,4.4,3.55,289791,130873,9348100
P04428,Karapakkam,1313,02-09-2010,35,1.0,1.0,3,AbNormal,No,08-09-1986,Commercial,ELO,No Access,RM,3.8,2.5,4.7,3.77,453822,137202,10554000
P06003,Karapakkam,916,12-11-2009,139,1.0,1.0,3,Normal Sale,No,23-11-1964,House,NoSewr ,Paved,RL,2.4,3.0,3.8,3.14,217539,90641,6042750
P06079,Karapakkam,627,27-10-2009,154,1.0,1.0,2,AdjLand,No,30-10-1999,Others,NoSeWa,No Access,RM,3.2,2.9,2.3,2.75,280401,118391,6231125
P06115,Chrompet,713,20-10-2009,80,1.0,1.0,2,AdjLand,No,26-10-1986,Commercial,NoSeWa,Paved,RH,3.3,3.3,4.2,3.57,248758,119772,9213250
P08982,T Nagar,1810,25-05-2007,165,2.0,1.0,5,Normal Sale,No,05-06-1963,Others,AllPub,No Access,RM,4.5,2.1,4.6,3.945,416985,161414,13451130
P09474,T Nagar,1667,20-11-2006,60,1.0,1.0,4,Partial,Yes,24-11-1989,Others,NoSeWa,No Access,RM,4.7,4.8,2.1,3.555,336900,134760,13476000
P10017,Velachery,1900,24-02-2004,4,3.0,2.0,5,Family,Yes,07-03-1958,Others,ELO,Gravel,C,3.9,4.4,3.6,4.04,372988,181454,10080770
P04114,Karapakkam,1116,03-11-2010,10,1.0,1.0,3,AdjLand,No,08-11-1990,Other,AllPub,No Access,C,4.2,4.8,5.0,4.7,273886,89432,5589500
P05891,Anna Nagar,1660,04-12-2009,36,1.0,1.0,4,Normal Sale,Yes,12-12-1979,Commercial,ELO,No Access,RL,3.3,2.5,3.2,3.06,467030,186812,18681200
P05723,KK Nagar,2232,04-01-2010,172,4.0,2.0,6,Normal Sale,Yes,07-01-1999,Others,NoSeWa,Gravel,RM,3.3,2.1,3.6,3.06,591119,225188,14074260
P03248,Chrompet,951,26-04-2011,73,1.0,1.0,3,Partial,No,28-04-2003,Commercial,NoSeWa,Gravel,RH,2.0,3.6,2.4,2.76,292230,146115,11239600
P01699,Chrompet,953,24-02-2012,18,1.0,1.0,3,Partial,Yes,01-03-1991,House,NoSeWa,No Access,RL,3.6,4.3,4.5,4.15,249555,96602,8050150
P06854,Chrompet,1129,05-05-2009,86,1.0,1.0,3,AdjLand,Yes,13-05-1979,Commercial,NoSewr ,Paved,RM,2.8,2.1,3.6,2.76,482265,58456,14614100
P03392,Velachery,1963,03-04-2011,195,3.0,2.0,5,AbNormal,No,05-04-2002,House,NoSeWa,Paved,C,2.2,2.2,3.8,2.68,336842,103644,8636980
P05486,Anna Nagar,1650,16-02-2010,22,1.0,1.0,4,AbNormal,No,23-02-1981,Commercial,NoSewr ,No Access,RH,3.6,2.3,2.4,2.795,547681,239610,17115030
P05673,Karapakkam,1313,14-01-2010,51,1.0,1.0,3,Normal Sale,Yes,16-01-2003,Others,ELO,Paved,A,2.4,4.3,3.1,3.25,332606,152999,6652125
P04352,Chrompet,1258,17-09-2010,78,2.0,1.0,4,Partial,No,24-09-1981,Others,ELO,No Access,RH,4.4,4.9,3.3,,230110,32873,8218210
P02735,Anna Nagar,1791,09-08-2011,165,1.0,1.0,4,AbNormal,Yes,11-08-2003,Commercial,NoSeWa,Paved,RH,4.9,2.3,2.6,3.33,809394,121409,20234860
P04358,Chrompet,948,16-09-2010,132,1.0,1.0,3,AbNormal,No,21-09-1988,Others,NoSeWa,Gravel,RH,2.8,3.7,2.2,2.98,244778,122389,8159260
P02471,Karapakkam,508,28-09-2011,67,1.0,1.0,2,AdjLand,Yes,10-10-1962,Commercial,ELO,Gravel,I,5.0,4.8,3.6,4.38,214712,161034,6709750
P06642,Karapakkam,1181,08-07-2009,104,1.0,1.0,3,Partial,No,18-07-1971,Commercial,NoSewr ,Paved,RM,4.8,3.3,2.6,3.47,458033,122142,10178500
P04665,Chrompet,1074,23-07-2010,100,1.0,1.0,3,AbNormal,No,27-07-1994,Others,NoSewr ,Gravel,RL,3.0,3.4,4.9,3.73,288821,86646,9627380
P08099,KK Nagar,2366,27-04-2008,0,4.0,2.0,6,Partial,No,03-05-1987,Commercial,AllPub,Gravel,RH,2.7,4.5,4.3,3.88,603127,372519,17739020
P00679,Chrompet,878,22-10-2013,165,1.0,1.0,3,Family,No,31-10-1977,Others,NoSewr ,Gravel,RM,4.5,2.8,5.0,3.97,286735,71684,8960460
P02191,Velachery,1923,18-11-2011,5,3.0,2.0,5,AdjLand,No,20-11-2003,Others,NoSeWa,No Access,RH,2.6,2.6,2.8,2.66,317722,153737,10249110
P00893,Chrompet,1071,17-05-2013,151,1.0,1.0,3,Partial,No,26-05-1976,Others,AllPub,Paved,RM,4.2,4.3,4.2,4.24,287588,102047,9277020
P04386,Karapakkam,720,11-09-2010,123,1.0,1.0,2,AbNormal,No,19-09-1979,House,AllPub,Gravel,A,4.2,3.4,3.2,3.56,191532,63844,3990250
P04551,KK Nagar,1399,11-08-2010,65,2.0,1.0,4,Normal Sale,No,13-08-2003,Others,NoSeWa,Gravel,RH,2.0,4.1,4.8,3.75,355170,191245,9106920
P06522,Chrompet,923,01-08-2009,7,1.0,1.0,3,Normal Sale,Yes,11-08-1970,House,ELO,No Access,RL,2.5,2.8,3.1,2.8,222768,122906,7681650
P00541,Anna Nagar,1531,21-01-2014,35,1.0,1.0,4,AbNormal,No,26-01-1994,Commercial,NoSeWa,Paved,RL,4.3,3.2,3.3,3.625,681741,139844,17480550
P06685,KK Nagar,1404,26-06-2009,36,2.0,1.0,4,Partial,Yes,02-07-1987,House,AllPub,Gravel,RM,3.1,4.6,2.5,3.31,496063,155020,10334640
P05894,Velachery,1948,03-12-2009,19,3.0,2.0,5,AbNormal,No,10-12-1983,House,NoSewr ,Gravel,C,3.9,3.1,4.1,3.6,359541,62920,8988520
P00591,Chrompet,782,15-12-2013,192,1.0,1.0,2,Partial,No,23-12-1981,Others,AllPub,Paved,RL,3.2,4.2,3.8,3.78,212986,88132,7344340
P06525,Karapakkam,1114,31-07-2009,64,1.0,1.0,3,Family,No,03-08-1999,Commercial,AllPub,No Access,A,3.9,3.7,4.9,4.24,340776,70995,7099500
P08048,Anna Nagar,1626,11-05-2008,155,1.0,1.0,4,Normal Sale,No,14-05-1999,Others,NoSewr ,Paved,RL,4.4,3.1,4.0,3.915,398859,141531,12866410
P09526,Chrompet,832,25-10-2006,98,1.0,1.0,3,AbNormal,Yes,29-10-1989,House,ELO,Paved,RL,3.6,4.9,3.9,4.21,278796,25345,8448350
P01887,Adyar,1244,21-01-2012,180,2.0,2.0,4,Partial,Yes,23-01-2004,Others,ELO,No Access,C,2.1,4.1,4.5,3.7,277162,34645,8661320
P03689,Karapakkam,1275,30-01-2011,73,1.0,1.0,3,Partial,No,09-02-1970,Commercial,AllPub,Paved,RL,4.8,2.1,4.4,3.83,436439,162396,10149750
P06634,KK Nagar,2334,10-07-2009,153,4.0,2.0,6,Family,No,12-07-2001,Commercial,AllPub,Paved,RH,3.7,3.1,3.4,3.4,836283,313606,17422560
P08274,Chrompet,1286,03-03-2008,156,2.0,1.0,4,AdjLand,Yes,05-03-2000,Commercial,ELO,No Access,RL,2.0,4.9,2.2,3.22,433921,149628,14962800
P04935,Karapakkam,504,31-05-2010,133,1.0,1.0,2,Family,No,02-06-2002,Others,AllPub,Gravel,RM,4.8,5.0,2.1,3.78,287779,161437,7019000
P02584,Chrompet,845,07-09-2011,9,1.0,1.0,3,Family,No,14-09-1982,Others,NoSeWa,No Access,RH,4.5,4.5,3.5,4.2,215127,39114,6519000
P02148,T Nagar,1803,30-11-2011,56,2.0,1.0,5,Partial,Yes,05-12-1989,Commercial,NoSeWa,No Access,RM,3.4,5.0,3.7,3.935,556915,185638,20626490
P02138,Karapakkam,1635,02-12-2011,196,2.0,2.0,4,AbNormal,No,13-12-1967,Commercial,NoSewr ,Gravel,C,5.0,2.7,2.0,3.11,527387,161445,10763000
P09457,Chrompet,947,29-11-2006,47,1.0,1.0,3,Normal Sale,No,04-12-1987,Others,ELO,Gravel,RM,4.8,4.2,4.4,4.44,267586,38227,9556640
P00848,Anna Nagar,1719,17-06-2013,126,1.0,1.0,4,AbNormal,No,22-06-1993,Others,AllPub,Gravel,RL,3.1,4.2,4.8,4.055,411427,164571,13714220
P06252,Karapakkam,982,28-09-2009,177,1.0,1.0,3,Family,Yes,09-10-1965,Others,NoSeWa,Paved,A,4.5,4.7,2.1,3.6,160904,125706,5028250
P01430,T Nagar,1674,11-05-2012,22,1.0,1.0,4,Partial,Yes,20-05-1978,House,AllPub,Gravel,RM,2.4,2.7,3.2,2.835,495701,147371,13397330
P01074,Anna Nagar,1839,11-01-2013,153,2.0,1.0,5,AdjLand,Yes,15-01-1999,House,NoSewr ,Gravel,RH,4.0,3.6,2.6,3.34,472718,152938,13903480
P02552,Chrompet,996,12-09-2011,31,1.0,1.0,3,AdjLand,Yes,13-09-2006,Others,ELO,No Access,RH,2.6,4.5,3.9,3.75,259100,134017,8934470
P04117,T Nagar,1645,03-11-2010,175,1.0,1.0,4,Normal Sale,No,11-11-1979,House,NoSewr ,Gravel,RH,2.3,5.0,4.2,3.83,309688,80289,11469920
P01893,Karapakkam,1255,20-01-2012,200,1.0,1.0,3,AbNormal,No,30-01-1972,Others,ELO,Gravel,C,3.9,4.3,2.4,3.42,276926,114382,6020125
P08536,Adyar,822,16-11-2007,30,1.0,1.0,3,AbNormal,Yes,25-11-1968,House,NoSewr ,Gravel,RM,2.9,4.9,3.3,3.5,368162,48442,9688485
P04614,Karapakkam,976,30-07-2010,90,1.0,1.0,3,AbNormal,Yes,03-08-1992,House,NoSeWa,Paved,RH,3.1,2.7,2.5,2.74,262029,165492,6895500
P01521,Karapakkam,1657,25-03-2012,81,2.0,2.0,4,AdjLand,No,02-04-1983,House,ELO,No Access,RH,4.5,2.9,4.2,3.9,283891,72793,7279250
P05098,Karapakkam,734,01-05-2010,151,1.0,1.0,2,AdjLand,No,06-05-1991,House,NoSeWa,Gravel,RL,2.4,2.8,4.3,3.28,268090,100534,6702250
P07879,T Nagar,1902,06-07-2008,21,2.0,1.0,5,Normal Sale,Yes,13-07-1980,Others,NoSewr ,No Access,RH,4.5,2.2,3.6,3.52,427193,124024,13780420
P01329,Chrompet,1216,05-08-2012,144,2.0,1.0,4,Family,No,14-08-1977,Commercial,ELO,Gravel,RL,2.5,2.1,2.7,2.4,338361,162413,13534450
P02691,Karapakkam,1156,16-08-2011,11,1.0,1.0,3,Normal Sale,Yes,21-08-1988,House,AllPub,Paved,RL,5.0,4.8,2.0,3.74,411213,189158,8224250
P03298,Velachery,1832,18-04-2011,26,3.0,2.0,5,AdjLand,No,21-04-1999,Others,AllPub,Gravel,RM,4.4,5.0,3.4,4.37,490750,176167,12583340
P08149,T Nagar,1551,08-04-2008,81,1.0,1.0,4,Normal Sale,No,11-04-1998,Others,ELO,Paved,RL,4.7,3.5,4.3,4.22,360636,236279,12435730
P06721,KK Nagar,1931,15-06-2009,194,3.0,2.0,5,AbNormal,No,19-06-1993,Others,NoSeWa,Gravel,RH,3.4,4.2,4.7,4.16,441576,172322,10770140
P01405,Anna Nagar,1599,31-05-2012,29,1.0,1.0,4,Normal Sale,No,10-06-1973,House,ELO,Gravel,RL,2.4,4.1,3.2,3.145,341746,125307,11391530
P01844,Velachery,1784,29-01-2012,151,2.0,1.0,4,AdjLand,Yes,06-02-1978,Others,NoSeWa,Paved,C,2.4,4.8,2.2,3.42,380238,175494,9749680
P05512,Chrompet,1196,11-02-2010,137,1.0,1.0,3,Family,No,16-02-1991,Others,NoSewr ,No Access,RL,2.1,2.5,2.1,2.26,289554,35097,8774370
P01746,Adyar,834,15-02-2012,167,1.0,1.0,3,AbNormal,Yes,23-02-1979,Others,NoSewr ,No Access,A,3.4,2.2,4.9,3.91,189543,61143,6114295
P02750,Karapakkam,1078,05-08-2011,90,1.0,1.0,3,AbNormal,No,08-08-1998,Others,AllPub,Paved,RL,3.0,2.3,2.1,2.43,275835,111825,7455000
P03221,Karapakkam,1691,02-05-2011,100,2.0,2.0,4,AbNormal,No,09-05-1980,House,NoSeWa,Gravel,RM,4.0,3.9,3.5,3.77,319558,178576,9398750
P03842,Karapakkam,1228,01-01-2011,33,1.0,1.0,3,AdjLand,No,13-01-1963,Commercial,AllPub,Paved,RM,3.2,3.5,4.8,3.93,535717,174928,10933000
P09163,Chrompet,802,13-03-2007,163,1.0,1.0,3,Normal Sale,Yes,14-03-2000,House,ELO,No Access,RH,4.1,4.7,3.3,4.1,219626,58567,7320850
P05049,Adyar,1230,09-05-2010,107,2.0,2.0,4,Partial,Yes,11-05-2002,Commercial,ELO,Paved,RH,3.2,4.8,4.8,4.32,545273,103160,14737120
P01772,Velachery,1897,10-02-2012,90,3.0,2.0,5,Partial,No,21-02-1966,House,ELO,Gravel,C,4.5,3.2,2.5,3.32,303148,87753,7977570
P00524,Chrompet,1049,03-02-2014,71,1.0,1.0,3,Partial,Yes,05-02-2005,Others,ELO,Gravel,RM,2.5,4.9,3.3,3.7,336129,65057,10842880
P07525,KK Nagar,1897,14-10-2008,157,3.0,2.0,5,AdjLand,No,16-10-2001,House,NoSewr ,Gravel,RH,2.2,3.3,2.7,2.73,394050,259244,10369740
P08830,T Nagar,1886,02-08-2007,112,2.0,1.0,5,Family,No,12-08-1964,House,NoSewr ,Gravel,RH,4.0,2.8,2.2,2.89,325106,216737,12040960
P05035,Anna Nagar,1505,13-05-2010,174,1.0,1.0,4,Partial,No,18-05-1991,Commercial,AllPub,No Access,RM,3.5,3.5,4.1,3.74,534526,327613,17242780
P03992,KK Nagar,2380,29-11-2010,20,4.0,2.0,6,Normal Sale,No,04-12-1988,Others,NoSewr ,Gravel,RH,4.4,4.9,2.9,3.95,518324,135751,12341040
P00669,Anna Nagar,1887,29-10-2013,172,2.0,1.0,5,AbNormal,Yes,08-11-1975,Commercial,NoSeWa,Paved,RM,4.3,2.7,2.5,3.18,850799,349046,21815360
P08273,Chrompet,920,03-03-2008,67,1.0,1.0,3,Normal Sale,Yes,12-03-1972,Others,AllPub,Paved,RL,3.2,4.1,2.9,3.47,257919,46057,9211400
